product_id,name,brand_id,category_id,description
2889,Elegant Dresses 2889,8,15,High-quality Shoes for everyday wear.
2890,Trendy Dresses 2890,2,16,High-quality Shoes for everyday wear.
2891,Classic T-Shirts 2891,6,1,High-quality Jackets for everyday wear.
2892,Classic Dresses 2892,8,12,High-quality Jeans for everyday wear.
2893,Stylish Dresses 2893,8,12,High-quality Jackets for everyday wear.
2894,Trendy Jackets 2894,6,18,High-quality Jackets for everyday wear.
2895,Cool Shirts 2895,4,2,High-quality T-Shirts for everyday wear.
2896,Cool Jackets 2896,6,6,High-quality Jeans for everyday wear.
2897,Trendy Jackets 2897,1,4,High-quality Dresses for everyday wear.
2898,Stylish Jeans 2898,5,13,High-quality T-Shirts for everyday wear.
2899,Elegant Dresses 2899,6,10,High-quality T-Shirts for everyday wear.
2900,Classic Dresses 2900,8,18,High-quality Jackets for everyday wear.
2901,Stylish Shoes 2901,2,14,High-quality Dresses for everyday wear.
2902,Elegant T-Shirts 2902,1,10,High-quality Jeans for everyday wear.
2903,Trendy Jackets 2903,6,10,High-quality Shoes for everyday wear.
2904,Stylish Jeans 2904,2,15,High-quality Shoes for everyday wear.
2905,Stylish Shirts 2905,7,8,High-quality Shoes for everyday wear.
2906,Trendy Shoes 2906,5,13,High-quality T-Shirts for everyday wear.
2907,Classic Shoes 2907,1,15,High-quality Jackets for everyday wear.
2908,Classic Jackets 2908,5,11,High-quality Jackets for everyday wear.
2909,Trendy Dresses 2909,1,3,High-quality Dresses for everyday wear.
2910,Trendy T-Shirts 2910,4,1,High-quality Dresses for everyday wear.
2911,Cool Shoes 2911,1,15,High-quality T-Shirts for everyday wear.
2912,Classic Dresses 2912,1,17,High-quality Jackets for everyday wear.
2913,Cool Jackets 2913,5,11,High-quality Jackets for everyday wear.
2914,Elegant Dresses 2914,3,7,High-quality Shirts for everyday wear.
2915,Classic T-Shirts 2915,3,16,High-quality Jackets for everyday wear.
2916,Cool Dresses 2916,4,16,High-quality Jeans for everyday wear.
2917,Classic Shoes 2917,8,2,High-quality Shirts for everyday wear.
2918,Trendy Shoes 2918,5,9,High-quality T-Shirts for everyday wear.
2919,Cool Jackets 2919,4,7,High-quality T-Shirts for everyday wear.
2920,Cool Shirts 2920,7,10,High-quality Dresses for everyday wear.
2921,Elegant Jeans 2921,2,15,High-quality Shirts for everyday wear.
2922,Cool Jackets 2922,3,16,High-quality Jackets for everyday wear.
2923,Trendy T-Shirts 2923,7,4,High-quality Shirts for everyday wear.
2924,Cool Jackets 2924,1,3,High-quality T-Shirts for everyday wear.
2925,Classic Shirts 2925,2,8,High-quality Jeans for everyday wear.
2926,Cool Shirts 2926,4,16,High-quality Dresses for everyday wear.
2927,Elegant Jeans 2927,3,8,High-quality Jackets for everyday wear.
2928,Stylish Dresses 2928,5,18,High-quality Jeans for everyday wear.
2929,Cool Dresses 2929,4,13,High-quality Dresses for everyday wear.
2930,Stylish T-Shirts 2930,4,7,High-quality T-Shirts for everyday wear.
2931,Classic Shoes 2931,5,3,High-quality Jackets for everyday wear.
2932,Stylish Shoes 2932,1,6,High-quality Shoes for everyday wear.
2933,Classic Jeans 2933,6,13,High-quality Shirts for everyday wear.
2934,Elegant T-Shirts 2934,3,8,High-quality Jackets for everyday wear.
2935,Elegant Dresses 2935,3,9,High-quality Shoes for everyday wear.
2936,Classic Shoes 2936,5,13,High-quality Jackets for everyday wear.
2937,Stylish Dresses 2937,8,8,High-quality Shoes for everyday wear.
2938,Trendy Dresses 2938,4,11,High-quality Jackets for everyday wear.
2939,Stylish Shirts 2939,1,3,High-quality Shirts for everyday wear.
2940,Cool Dresses 2940,7,1,High-quality Dresses for everyday wear.
2941,Cool Jeans 2941,4,4,High-quality Shoes for everyday wear.
2942,Classic Shoes 2942,6,3,High-quality T-Shirts for everyday wear.
2943,Cool T-Shirts 2943,8,15,High-quality Shirts for everyday wear.
2944,Cool Dresses 2944,6,16,High-quality Shirts for everyday wear.
2945,Trendy Jackets 2945,2,16,High-quality Jeans for everyday wear.
2946,Cool Dresses 2946,5,15,High-quality T-Shirts for everyday wear.
2947,Stylish Jackets 2947,3,13,High-quality Shoes for everyday wear.
2948,Elegant Shirts 2948,8,10,High-quality Shirts for everyday wear.
2949,Elegant Shirts 2949,1,3,High-quality T-Shirts for everyday wear.
2950,Elegant T-Shirts 2950,4,3,High-quality Shirts for everyday wear.
2951,Trendy Jackets 2951,8,3,High-quality Shoes for everyday wear.
2952,Cool Jeans 2952,7,7,High-quality Dresses for everyday wear.
2953,Trendy Shirts 2953,8,13,High-quality Jackets for everyday wear.
2954,Classic Jackets 2954,1,11,High-quality Shirts for everyday wear.
2955,Classic Jackets 2955,8,2,High-quality Jeans for everyday wear.
2956,Classic Shoes 2956,8,6,High-quality Dresses for everyday wear.
2957,Classic Shirts 2957,1,10,High-quality Jackets for everyday wear.
2958,Elegant Shirts 2958,2,16,High-quality Shoes for everyday wear.
2959,Trendy Jeans 2959,3,8,High-quality Jackets for everyday wear.
2960,Cool T-Shirts 2960,1,8,High-quality Dresses for everyday wear.
2961,Stylish Shoes 2961,3,18,High-quality Shirts for everyday wear.
2962,Classic Shirts 2962,8,10,High-quality Shirts for everyday wear.
2963,Classic Shoes 2963,4,2,High-quality Shirts for everyday wear.
2964,Trendy Shoes 2964,7,16,High-quality Jeans for everyday wear.
2965,Cool Shoes 2965,5,11,High-quality T-Shirts for everyday wear.
2966,Trendy Dresses 2966,3,17,High-quality Shoes for everyday wear.
2967,Elegant Shoes 2967,5,1,High-quality Jeans for everyday wear.
2968,Elegant Jeans 2968,1,13,High-quality Dresses for everyday wear.
2969,Classic Jackets 2969,3,14,High-quality Shirts for everyday wear.
2970,Classic T-Shirts 2970,8,4,High-quality Dresses for everyday wear.
2971,Elegant Shoes 2971,7,17,High-quality Shirts for everyday wear.
2972,Elegant T-Shirts 2972,7,12,High-quality Jackets for everyday wear.
2973,Elegant T-Shirts 2973,4,17,High-quality Jeans for everyday wear.
2974,Stylish Dresses 2974,1,8,High-quality Jeans for everyday wear.
2975,Classic Dresses 2975,3,15,High-quality Shoes for everyday wear.
2976,Trendy Jeans 2976,1,14,High-quality T-Shirts for everyday wear.
2977,Elegant Jeans 2977,2,9,High-quality Shoes for everyday wear.
2978,Cool Jackets 2978,1,9,High-quality Jeans for everyday wear.
2979,Trendy Jeans 2979,7,16,High-quality Shirts for everyday wear.
2980,Stylish Dresses 2980,1,12,High-quality Dresses for everyday wear.
2981,Trendy Jeans 2981,7,15,High-quality Dresses for everyday wear.
2982,Classic Jackets 2982,8,9,High-quality Dresses for everyday wear.
2983,Classic Shoes 2983,4,9,High-quality Jeans for everyday wear.
2984,Elegant Shoes 2984,8,13,High-quality Shoes for everyday wear.
2985,Trendy T-Shirts 2985,5,2,High-quality Shoes for everyday wear.
2986,Stylish T-Shirts 2986,7,3,High-quality Jackets for everyday wear.
2987,Cool Shoes 2987,2,5,High-quality Dresses for everyday wear.
2988,Classic Jeans 2988,6,15,High-quality Shirts for everyday wear.
2989,Cool Jackets 2989,4,7,High-quality Jackets for everyday wear.
2990,Stylish Jeans 2990,5,16,High-quality Shoes for everyday wear.
2991,Trendy Shoes 2991,4,4,High-quality Shoes for everyday wear.
2992,Stylish T-Shirts 2992,4,1,High-quality Jeans for everyday wear.
2993,Stylish Dresses 2993,3,15,High-quality Shoes for everyday wear.
2994,Stylish Shirts 2994,8,5,High-quality Jackets for everyday wear.
2995,Elegant Jackets 2995,6,14,High-quality Shirts for everyday wear.
2996,Classic T-Shirts 2996,5,15,High-quality Dresses for everyday wear.
2997,Cool T-Shirts 2997,1,2,High-quality Jackets for everyday wear.
2998,Trendy Shoes 2998,7,10,High-quality T-Shirts for everyday wear.
2999,Trendy Jeans 2999,7,12,High-quality Shoes for everyday wear.
3000,Trendy Jeans 3000,6,5,High-quality Shirts for everyday wear.
3001,Stylish Jackets 3001,4,8,High-quality Jeans for everyday wear.
3002,Elegant Jeans 3002,6,15,High-quality T-Shirts for everyday wear.
3003,Trendy Jeans 3003,3,12,High-quality T-Shirts for everyday wear.
3004,Trendy Shoes 3004,6,11,High-quality Shoes for everyday wear.
3005,Stylish Dresses 3005,8,3,High-quality Shoes for everyday wear.
3006,Cool Dresses 3006,1,8,High-quality Shirts for everyday wear.
3007,Classic Jeans 3007,6,12,High-quality T-Shirts for everyday wear.
3008,Classic T-Shirts 3008,5,8,High-quality T-Shirts for everyday wear.
3009,Classic Shirts 3009,4,9,High-quality Dresses for everyday wear.
3010,Stylish T-Shirts 3010,6,7,High-quality T-Shirts for everyday wear.
3011,Cool Shirts 3011,2,1,High-quality Shoes for everyday wear.
3012,Classic T-Shirts 3012,1,5,High-quality Jackets for everyday wear.
3013,Trendy Shoes 3013,5,8,High-quality Jackets for everyday wear.
3014,Cool Jackets 3014,3,16,High-quality Shoes for everyday wear.
3015,Classic Dresses 3015,5,18,High-quality Dresses for everyday wear.
3016,Cool Jeans 3016,3,3,High-quality T-Shirts for everyday wear.
3017,Cool Dresses 3017,3,2,High-quality Dresses for everyday wear.
3018,Stylish Jackets 3018,6,3,High-quality Dresses for everyday wear.
3019,Classic Jackets 3019,2,16,High-quality Jeans for everyday wear.
3020,Trendy Jeans 3020,6,4,High-quality Dresses for everyday wear.
3021,Cool Shirts 3021,2,17,High-quality Shoes for everyday wear.
3022,Trendy T-Shirts 3022,5,15,High-quality Jeans for everyday wear.
3023,Trendy Jackets 3023,1,10,High-quality Shoes for everyday wear.
3024,Trendy Jeans 3024,2,15,High-quality T-Shirts for everyday wear.
3025,Cool Shoes 3025,2,18,High-quality Shirts for everyday wear.
3026,Elegant Jeans 3026,2,14,High-quality Shirts for everyday wear.
3027,Cool Dresses 3027,2,13,High-quality Shirts for everyday wear.
3028,Stylish Shirts 3028,3,15,High-quality Shoes for everyday wear.
3029,Elegant Jackets 3029,6,3,High-quality Jackets for everyday wear.
3030,Cool Dresses 3030,6,18,High-quality Jackets for everyday wear.
3031,Elegant Jackets 3031,7,12,High-quality Dresses for everyday wear.
3032,Cool Shoes 3032,8,13,High-quality Jackets for everyday wear.
3033,Cool Shirts 3033,4,12,High-quality Jeans for everyday wear.
3034,Elegant Jackets 3034,8,11,High-quality Shoes for everyday wear.
3035,Elegant Dresses 3035,7,14,High-quality Shirts for everyday wear.
3036,Cool Shirts 3036,6,11,High-quality Shirts for everyday wear.
3037,Cool Shirts 3037,4,10,High-quality Jeans for everyday wear.
3038,Classic Jackets 3038,7,14,High-quality Dresses for everyday wear.
3039,Elegant Dresses 3039,7,9,High-quality Shirts for everyday wear.
3040,Stylish Dresses 3040,1,17,High-quality Shirts for everyday wear.
3041,Elegant T-Shirts 3041,5,12,High-quality Shirts for everyday wear.
3042,Stylish T-Shirts 3042,2,16,High-quality Jackets for everyday wear.
3043,Classic Dresses 3043,5,14,High-quality Jeans for everyday wear.
3044,Classic Shirts 3044,2,9,High-quality Jeans for everyday wear.
3045,Cool Shirts 3045,7,1,High-quality Dresses for everyday wear.
3046,Trendy Jackets 3046,7,6,High-quality Jackets for everyday wear.
3047,Classic Shirts 3047,8,13,High-quality Dresses for everyday wear.
3048,Classic T-Shirts 3048,7,8,High-quality T-Shirts for everyday wear.
3049,Classic Shoes 3049,5,13,High-quality Jeans for everyday wear.
3050,Cool Jeans 3050,3,10,High-quality Jackets for everyday wear.
3051,Stylish T-Shirts 3051,7,8,High-quality Jackets for everyday wear.
3052,Classic Shirts 3052,5,2,High-quality Jeans for everyday wear.
3053,Trendy Jeans 3053,2,4,High-quality T-Shirts for everyday wear.
3054,Elegant Jackets 3054,5,12,High-quality T-Shirts for everyday wear.
3055,Trendy T-Shirts 3055,6,2,High-quality Dresses for everyday wear.
3056,Cool Shoes 3056,5,16,High-quality T-Shirts for everyday wear.
3057,Stylish Jeans 3057,5,6,High-quality Dresses for everyday wear.
3058,Cool T-Shirts 3058,6,11,High-quality Shoes for everyday wear.
3059,Elegant Dresses 3059,8,9,High-quality Shoes for everyday wear.
3060,Classic Jeans 3060,2,12,High-quality Dresses for everyday wear.
3061,Trendy Dresses 3061,2,16,High-quality Jackets for everyday wear.
3062,Cool T-Shirts 3062,6,5,High-quality Jeans for everyday wear.
3063,Trendy T-Shirts 3063,4,10,High-quality T-Shirts for everyday wear.
3064,Cool Shirts 3064,2,12,High-quality Dresses for everyday wear.
3065,Stylish Dresses 3065,6,18,High-quality Dresses for everyday wear.
3066,Stylish Jackets 3066,6,17,High-quality T-Shirts for everyday wear.
3067,Classic T-Shirts 3067,8,18,High-quality Shoes for everyday wear.
3068,Classic Jeans 3068,6,11,High-quality Dresses for everyday wear.
3069,Stylish T-Shirts 3069,8,13,High-quality Dresses for everyday wear.
3070,Cool Shirts 3070,7,15,High-quality T-Shirts for everyday wear.
3071,Elegant Jackets 3071,1,13,High-quality Shoes for everyday wear.
3072,Cool Jackets 3072,7,6,High-quality Jackets for everyday wear.
3073,Elegant Shirts 3073,1,11,High-quality Jeans for everyday wear.
3074,Cool Shoes 3074,2,10,High-quality Jeans for everyday wear.
3075,Elegant T-Shirts 3075,6,13,High-quality Jackets for everyday wear.
3076,Classic Shoes 3076,5,4,High-quality Jackets for everyday wear.
3077,Classic Dresses 3077,6,18,High-quality T-Shirts for everyday wear.
3078,Elegant T-Shirts 3078,2,8,High-quality Dresses for everyday wear.
3079,Classic Jackets 3079,7,15,High-quality Shoes for everyday wear.
3080,Cool Jeans 3080,8,10,High-quality Jeans for everyday wear.
3081,Cool Jackets 3081,7,8,High-quality Jackets for everyday wear.
3082,Trendy Jeans 3082,5,15,High-quality Jackets for everyday wear.
3083,Cool Jeans 3083,6,2,High-quality Dresses for everyday wear.
3084,Trendy Jeans 3084,2,9,High-quality Jackets for everyday wear.
3085,Elegant T-Shirts 3085,7,17,High-quality Dresses for everyday wear.
3086,Cool Shoes 3086,7,11,High-quality Shirts for everyday wear.
3087,Stylish Dresses 3087,7,17,High-quality Dresses for everyday wear.
3088,Stylish Jeans 3088,2,6,High-quality Shoes for everyday wear.
3089,Trendy Shoes 3089,6,8,High-quality Shirts for everyday wear.
3090,Cool Jackets 3090,4,11,High-quality Shirts for everyday wear.
3091,Trendy Shirts 3091,4,18,High-quality Shoes for everyday wear.
3092,Cool Shirts 3092,1,4,High-quality T-Shirts for everyday wear.
3093,Trendy Shoes 3093,5,3,High-quality Shoes for everyday wear.
3094,Trendy Jackets 3094,1,7,High-quality T-Shirts for everyday wear.
3095,Classic Jeans 3095,5,1,High-quality Dresses for everyday wear.
3096,Trendy Jeans 3096,3,2,High-quality T-Shirts for everyday wear.
3097,Stylish Jeans 3097,5,4,High-quality Dresses for everyday wear.
3098,Classic T-Shirts 3098,2,12,High-quality Dresses for everyday wear.
3099,Stylish Jeans 3099,8,15,High-quality Dresses for everyday wear.
3100,Stylish Shoes 3100,6,13,High-quality Jeans for everyday wear.
3101,Stylish Shirts 3101,6,2,High-quality Shoes for everyday wear.
3102,Cool Dresses 3102,6,9,High-quality Shoes for everyday wear.
3103,Stylish Jeans 3103,1,6,High-quality Shirts for everyday wear.
3104,Cool Jackets 3104,1,1,High-quality Shoes for everyday wear.
3105,Classic Jeans 3105,4,14,High-quality Jackets for everyday wear.
3106,Cool Shoes 3106,1,8,High-quality Shirts for everyday wear.
3107,Stylish T-Shirts 3107,3,12,High-quality T-Shirts for everyday wear.
3108,Stylish Jeans 3108,8,3,High-quality T-Shirts for everyday wear.
3109,Stylish Jackets 3109,3,1,High-quality Jackets for everyday wear.
3110,Stylish T-Shirts 3110,8,14,High-quality Jeans for everyday wear.
3111,Stylish T-Shirts 3111,3,7,High-quality Shirts for everyday wear.
3112,Classic T-Shirts 3112,2,11,High-quality Dresses for everyday wear.
3113,Elegant Shoes 3113,8,11,High-quality Jeans for everyday wear.
3114,Classic T-Shirts 3114,7,7,High-quality Jackets for everyday wear.
3115,Classic Shoes 3115,8,15,High-quality Shoes for everyday wear.
3116,Cool Shirts 3116,6,5,High-quality T-Shirts for everyday wear.
3117,Stylish Dresses 3117,4,7,High-quality Shoes for everyday wear.
3118,Elegant Shirts 3118,8,9,High-quality Dresses for everyday wear.
3119,Classic Dresses 3119,6,6,High-quality T-Shirts for everyday wear.
3120,Elegant Shirts 3120,1,8,High-quality Shoes for everyday wear.
3121,Stylish Shirts 3121,4,1,High-quality T-Shirts for everyday wear.
3122,Classic T-Shirts 3122,6,13,High-quality Jackets for everyday wear.
3123,Trendy Shoes 3123,2,2,High-quality Shirts for everyday wear.
3124,Stylish Shoes 3124,3,4,High-quality T-Shirts for everyday wear.
3125,Elegant Dresses 3125,6,3,High-quality T-Shirts for everyday wear.
3126,Stylish Jeans 3126,5,3,High-quality Jackets for everyday wear.
3127,Stylish Jeans 3127,7,17,High-quality Shoes for everyday wear.
3128,Cool Jackets 3128,3,4,High-quality T-Shirts for everyday wear.
3129,Classic Jackets 3129,8,13,High-quality Shoes for everyday wear.
3130,Classic Jackets 3130,5,3,High-quality Jeans for everyday wear.
3131,Elegant Jackets 3131,7,1,High-quality T-Shirts for everyday wear.
3132,Stylish Dresses 3132,4,9,High-quality Shoes for everyday wear.
3133,Stylish Jackets 3133,3,9,High-quality Shoes for everyday wear.
3134,Classic Shirts 3134,1,5,High-quality Dresses for everyday wear.
3135,Stylish Shoes 3135,2,15,High-quality Jeans for everyday wear.
3136,Elegant Jeans 3136,4,7,High-quality T-Shirts for everyday wear.
3137,Trendy Shoes 3137,7,10,High-quality Shoes for everyday wear.
3138,Classic Shoes 3138,6,8,High-quality Shoes for everyday wear.
3139,Trendy Dresses 3139,5,5,High-quality T-Shirts for everyday wear.
3140,Classic Jeans 3140,8,11,High-quality Jeans for everyday wear.
3141,Trendy Dresses 3141,3,5,High-quality Jackets for everyday wear.
3142,Classic Dresses 3142,3,10,High-quality Jeans for everyday wear.
3143,Stylish Jackets 3143,7,18,High-quality Jeans for everyday wear.
3144,Stylish Jeans 3144,8,7,High-quality Shirts for everyday wear.
3145,Elegant Shirts 3145,3,10,High-quality Jackets for everyday wear.
3146,Elegant Shoes 3146,1,12,High-quality Jackets for everyday wear.
3147,Elegant Dresses 3147,4,16,High-quality Jackets for everyday wear.
3148,Classic Dresses 3148,6,3,High-quality Shoes for everyday wear.
3149,Cool Shirts 3149,5,13,High-quality Jackets for everyday wear.
3150,Stylish Jeans 3150,6,11,High-quality Shirts for everyday wear.
